MAE,RMSE,sMAPE,MASE,model,horizon,series_id,seasonality_strength
158.0016639256854,188.09350013116753,1.2226229360661534,0.7858565960935517,CatBoost_lags_seasonal,7,T1582,0.991856878906407
148.0271708166079,171.60880159392644,1.1405214593255026,0.7362462248626197,CatBoost_lags_seasonal,14,T1582,0.991856878906407
192.93660264348495,207.94995192264795,1.3624121757604495,0.5659174520160748,CatBoost_lags_seasonal,7,T3526,0.9882638280771082
279.4088988329692,302.47043430466056,1.963095455214085,0.8195561128976405,CatBoost_lags_seasonal,14,T3526,0.9882638280771082
236.4707372432687,241.17924565298324,1.808921754460124,1.7219779661288341,CatBoost_lags_seasonal,7,T2423,0.9947686328434874
248.1666646772328,253.26042674004634,1.8964167504215368,1.8071476136273692,CatBoost_lags_seasonal,14,T2423,0.9947686328434874
68.50019568440582,135.92895802459353,1.0351827206808824,0.36707972035132136,CatBoost_lags_seasonal,7,T2895,0.9905645908098547
281.5822096060729,367.5594573989388,4.1814159969494895,1.508946328187427,CatBoost_lags_seasonal,14,T2895,0.9905645908098547
258.1052797558519,291.4547898023555,2.2787241671451905,1.2405056009746143,CatBoost_lags_seasonal,7,T2894,0.9820599858334874
319.959627648124,360.3071753683069,2.8313584197368966,1.5377899691114356,CatBoost_lags_seasonal,14,T2894,0.9820599858334874
25.143427429757498,26.063176733535997,3.385404584339872,0.5143307845217476,CatBoost_lags_seasonal,7,T3401,0.9864263890272276
25.056076252022585,25.72473399337371,3.362994924888254,0.5125439398324622,CatBoost_lags_seasonal,14,T3401,0.9864263890272276
14.309173473024073,18.462475773677788,0.7680777480617488,0.20041332144889004,CatBoost_lags_seasonal,7,T589,0.9829974754318335
19.35030246747218,24.168167047919376,1.0432878319705707,0.2710190351565548,CatBoost_lags_seasonal,14,T589,0.9829974754318335
61.57678938371022,73.50885824475675,0.38127716164839065,0.29142969121643625,CatBoost_lags_seasonal,7,T3056,0.9892632936034444
87.6968819236624,101.34661718670651,0.5430911890407475,0.4150504674804998,CatBoost_lags_seasonal,14,T3056,0.9892632936034444
10.277708382970234,12.4458720608913,0.7859295783837215,0.2282741689668093,CatBoost_lags_seasonal,7,T607,0.9616401869002167
15.279302031495929,19.325527638864916,1.16425701613697,0.339362613110514,CatBoost_lags_seasonal,14,T607,0.9616401869002167
25.973375648432825,26.490888660777376,2.948185417184935,0.7531356751271953,CatBoost_lags_seasonal,7,T2732,0.987085015074015
32.578348397191476,36.18676821963699,3.7157802929613646,0.9446564338327823,CatBoost_lags_seasonal,14,T2732,0.987085015074015
574.5450115500696,622.9561305322039,2.8084008228767794,3.6831966599762387,CatBoost_lags_seasonal,7,T2698,0.99133707936169
682.4820571111761,713.5625174222747,3.328656120020058,4.375141342649243,CatBoost_lags_seasonal,14,T2698,0.99133707936169
53.55987471955398,67.23988513375627,0.4339159319035127,0.11379924532589797,CatBoost_lags_seasonal,7,T594,0.9548617765057353
98.35854147635551,121.94509631524454,0.795139473715418,0.20898345729846962,CatBoost_lags_seasonal,14,T594,0.9548617765057353
168.4312070274404,180.0357232051926,1.7458744966356694,0.44492667818319276,CatBoost_lags_seasonal,7,T953,0.987041814228793
163.1191494239399,176.17439514358227,1.6936289076928142,0.43089438461031465,CatBoost_lags_seasonal,14,T953,0.987041814228793
219.49041776118378,229.36759578695077,4.487818944242079,0.8243441256171702,CatBoost_lags_seasonal,7,T2937,0.9798309941631791
239.5114367202604,250.58812651983112,4.870200933320367,0.8995374280680416,CatBoost_lags_seasonal,14,T2937,0.9798309941631791
49.763913872976964,68.94058425684354,0.8502991658353267,0.7639738439744858,CatBoost_lags_seasonal,7,T2036,0.9926066790683152
86.93027239511937,102.41677108740782,1.4883332088150019,1.3345504641971515,CatBoost_lags_seasonal,14,T2036,0.9926066790683152
798.8984794762881,804.7085939236787,9.185036051716148,1.8494847499349127,CatBoost_lags_seasonal,7,T448,0.9861766762242584
708.1042461355917,730.6814522125601,8.148608795708954,1.639292148171882,CatBoost_lags_seasonal,14,T448,0.9861766762242584
83.50782850368653,88.85172874369705,1.870989648476193,0.45760202050532794,CatBoost_lags_seasonal,7,T2257,0.9804243066664171
254.3981509593691,322.2379990077992,5.906806285046169,1.3940382593793297,CatBoost_lags_seasonal,14,T2257,0.9804243066664171
78.56931769055102,98.83647619383588,0.5166697292433217,0.6150595191468841,CatBoost_lags_seasonal,7,T693,0.9935422203472173
74.81927303759092,88.94896970120446,0.4920989842938152,0.5857032675104216,CatBoost_lags_seasonal,14,T693,0.9935422203472173
134.47234610437485,157.75360836165015,0.8625432195061776,0.7219892744208414,CatBoost_lags_seasonal,7,T723,0.9896556489333471
237.41888409066541,275.07429488040856,1.5149653522499156,1.2747147857848573,CatBoost_lags_seasonal,14,T723,0.9896556489333471
253.34269407420678,280.239299677251,2.3687958321365365,0.7083480561948958,CatBoost_lags_seasonal,7,T871,0.9933697571257217
347.2581884643045,387.9429696157113,3.220036622327073,0.9709364767566607,CatBoost_lags_seasonal,14,T871,0.9933697571257217
36.372521206149486,47.0687210043718,1.8274030380938566,0.9563320936493422,CatBoost_lags_seasonal,7,T570,0.9885309591858066
32.20823383253719,41.277121407553274,1.599204020571287,0.8468417000636796,CatBoost_lags_seasonal,14,T570,0.9885309591858066
167.88329022890295,198.15087311843018,1.3021756547882748,0.8329650473932011,CatBoost_lags_seasonal,7,T2968,0.9894231674209679
221.80645289578428,243.3516136647107,1.7160786326510673,1.1005087063551415,CatBoost_lags_seasonal,14,T2968,0.9894231674209679
80.87237962923557,103.93750266228605,0.4547255585260271,0.6406740991082069,CatBoost_lags_seasonal,7,T1707,0.8789197260834398
381.0511316106612,517.9457275460694,2.188205782211739,3.018701707283134,CatBoost_lags_seasonal,14,T1707,0.8789197260834398
18.326796320407215,25.961854995171755,1.443278694128535,0.5211356927733037,CatBoost_lags_seasonal,7,T2549,0.9889205186960606
30.19926434515217,36.11609182750589,2.367018554160427,0.8587378978087161,CatBoost_lags_seasonal,14,T2549,0.9889205186960606
63.48012891528457,78.86739056241201,0.5301432033625029,0.31101485169790677,CatBoost_lags_seasonal,7,T1598,0.9920069220158335
61.13922653460564,78.82636261995268,0.5099946138825376,0.29954582321282386,CatBoost_lags_seasonal,14,T1598,0.9920069220158335
7.966811334614737,11.527685277561325,0.4898939255487268,0.15466638705196023,CatBoost_lags_seasonal,7,T3224,0.9763859535479923
8.504809270129678,11.338317489761813,0.523260724388467,0.1651109919801543,CatBoost_lags_seasonal,14,T3224,0.9763859535479923
15.35332989635273,18.13593113124299,1.1842802010053606,0.5157674547790088,CatBoost_lags_seasonal,7,T3312,0.9890195702344717
15.859554560188892,18.86039281733508,1.2211822353551243,0.532773160262818,CatBoost_lags_seasonal,14,T3312,0.9890195702344717
69.1892825295181,73.50477200148276,2.297446522199665,2.2778957993409783,CatBoost_lags_seasonal,7,T3006,0.9810816887185236
68.26152097893201,72.33257976837787,2.2659861763391893,2.247351413540063,CatBoost_lags_seasonal,14,T3006,0.9810816887185236
715.7235944072784,767.84245826932,7.136649692423609,3.0921118622597623,CatBoost_lags_seasonal,7,T2932,0.9709139950962835
1024.9556782795685,1162.6356468285528,9.963842351751097,4.428074798516835,CatBoost_lags_seasonal,14,T2932,0.9709139950962835
143.17264369075096,163.77096949338562,0.8818083283600163,0.38954148333670596,CatBoost_lags_seasonal,7,T1515,0.9827781727864349
385.164273087821,488.8439755691215,2.336956720687124,1.0479478369555761,CatBoost_lags_seasonal,14,T1515,0.9827781727864349
100.43688327484286,112.97260417509625,0.7295177468341486,0.47806577007999357,CatBoost_lags_seasonal,7,T934,0.9917286485667808
243.944595388927,297.0792264989891,1.7547200499417086,1.1611427699556154,CatBoost_lags_seasonal,14,T934,0.9917286485667808
33.247139346296244,43.20746410205114,5.329407301955337,0.7546605926412581,CatBoost_lags_seasonal,7,T2572,0.9741155104968089
53.344543841649866,61.02643647920357,8.60632681918391,1.2108417704875931,CatBoost_lags_seasonal,14,T2572,0.9741155104968089
12.951408182105622,14.378672202910634,1.0037921353548012,0.47562405152042886,CatBoost_lags_seasonal,7,T657,0.9781953922059554
8.572979504286943,10.687075909469005,0.6650515190620421,0.314831807329204,CatBoost_lags_seasonal,14,T657,0.9781953922059554
25.619457932543224,26.536520487287913,2.7769664290043137,0.4374589546253894,CatBoost_lags_seasonal,7,T1333,0.985720969344191
17.642515571686975,20.645172984670243,1.9115118462009366,0.3012505744373566,CatBoost_lags_seasonal,14,T1333,0.985720969344191
98.69930911836673,108.89369964978168,1.1077166320025462,0.8631750365849975,CatBoost_lags_seasonal,7,T2677,0.9944087681597363
142.94011283301097,154.21773194695697,1.5987930933685928,1.2500830879791638,CatBoost_lags_seasonal,14,T2677,0.9944087681597363
84.53612440708237,87.21667158881677,1.5689622751184653,1.0714153644846853,CatBoost_lags_seasonal,7,T3119,0.9913404971990372
107.41162765627789,112.33044075057727,1.9868167760987623,1.3613407167930536,CatBoost_lags_seasonal,14,T3119,0.9913404971990372
49.83929735740224,54.46902650176507,0.3345571750622625,0.2210155999606661,CatBoost_lags_seasonal,7,T3144,0.9895972657438667
65.47646280152847,71.5852463806833,0.4388229772532985,0.29035962536965304,CatBoost_lags_seasonal,14,T3144,0.9895972657438667
105.87234966585518,117.37708287863227,0.7569372697119411,0.5918042270019597,CatBoost_lags_seasonal,7,T2722,0.9932942714897294
234.92051235581832,281.10834483749886,1.7017240954591821,1.313156387483831,CatBoost_lags_seasonal,14,T2722,0.9932942714897294
48.84621573901443,68.65019793254343,0.4516266195702928,0.1757519370491805,CatBoost_lags_seasonal,7,T3220,0.9833305130052408
60.364391753648306,75.42026172972705,0.558707999577895,0.21719510138070988,CatBoost_lags_seasonal,14,T3220,0.9833305130052408
130.37478667661136,134.36316392343946,1.4566417877706956,0.449671392972364,CatBoost_lags_seasonal,7,T2803,0.992997662232929
211.37179761101066,247.00642853022887,2.3353153286528565,0.7290355220490414,CatBoost_lags_seasonal,14,T2803,0.992997662232929
38.68885770123283,40.54614575421452,3.235345825577406,0.8642590549319585,CatBoost_lags_seasonal,7,T514,0.967522934912835
42.23565368140195,45.23121593842312,3.5148840046848955,0.9434898909915034,CatBoost_lags_seasonal,14,T514,0.967522934912835
17.92963378420232,20.59952069938204,1.2950927640390817,0.35989862969972974,CatBoost_lags_seasonal,7,T592,0.9656837149076389
20.575464069880745,23.03031588591865,1.4835962196436097,0.41300795171347404,CatBoost_lags_seasonal,14,T592,0.9656837149076389
117.91592092641478,136.54325293691372,2.9894222241571464,0.26561195222722966,CatBoost_lags_seasonal,7,T886,0.9909266137974043
165.71809296999456,196.06603877927452,4.207796396561121,0.37328891507875633,CatBoost_lags_seasonal,14,T886,0.9909266137974043
73.22590441174543,87.70756101879236,0.5699592869002645,0.44512670182523806,CatBoost_lags_seasonal,7,T1075,0.9896287532756126
69.15394052337486,81.09856234021763,0.5380939532543931,0.4203739880125134,CatBoost_lags_seasonal,14,T1075,0.9896287532756126
32.772774975902976,37.48369779491495,1.151031724429438,0.17225032814738972,CatBoost_lags_seasonal,7,T1214,0.9828554829563935
43.76794653193623,48.217239326863556,1.5345844793707122,0.23003981682987476,CatBoost_lags_seasonal,14,T1214,0.9828554829563935
646.375219021232,665.8808820884858,5.2919967446265925,1.4589424801710151,CatBoost_lags_seasonal,7,T550,0.9814591251284098
672.2624939636662,760.2033105542579,5.453349879679264,1.5173730078242469,CatBoost_lags_seasonal,14,T550,0.9814591251284098
11.604109464920773,13.78157245907468,0.9158409183517127,0.3511411692797203,CatBoost_lags_seasonal,7,T1634,0.9666579180431785
32.08480341768313,40.175610648730284,2.493700685425832,0.9708884100286399,CatBoost_lags_seasonal,14,T1634,0.9666579180431785
67.33611324958527,93.49698587364315,0.44763276560906656,0.34371731733894895,CatBoost_lags_seasonal,7,T2343,0.9924907362654103
90.73232997299121,140.5843378773497,0.6043163194095375,0.46314334981936206,CatBoost_lags_seasonal,14,T2343,0.9924907362654103
7.149884087338331,8.007030079618898,0.6979344039227547,0.228757311869859,CatBoost_lags_seasonal,7,T1402,0.9844934403597341
7.538846561416473,9.059267538302757,0.7314970155400524,0.24120199053897698,CatBoost_lags_seasonal,14,T1402,0.9844934403597341
330.0856818068122,362.9729721820969,4.641201916651137,1.2781455360119482,CatBoost_lags_seasonal,7,T2411,0.9800227799756501
443.9960533124457,495.2840290667325,6.1628840273821,1.719225052240705,CatBoost_lags_seasonal,14,T2411,0.9800227799756501
10.113742671648165,13.593234748773014,0.5717736448808054,0.2586450067178827,CatBoost_lags_seasonal,7,T1013,0.9878931385284161
10.447425911723078,13.059248697442996,0.5901909408938499,0.2671784949301902,CatBoost_lags_seasonal,14,T1013,0.9878931385284161
11.781276399098715,19.85354844283279,0.7885400718810474,0.2507546320702988,CatBoost_lags_seasonal,7,T862,0.9872685504274568
30.429692983812483,40.961900520031094,1.9856072392971638,0.6476706096761967,CatBoost_lags_seasonal,14,T862,0.9872685504274568
222.56895632517197,265.3570133244897,2.7055512443815855,0.8495929357727815,CatBoost_lags_seasonal,7,T3210,0.9840614762896622
257.7226222447709,302.92335943389867,3.136701107453054,0.9837819382506164,CatBoost_lags_seasonal,14,T3210,0.9840614762896622
17.959882234698203,19.69451659037724,1.5064668034180984,0.5193519766809804,CatBoost_lags_seasonal,7,T1517,0.9580746410682769
30.62520404949274,35.03374301561699,2.5438861104956443,0.8855993625968056,CatBoost_lags_seasonal,14,T1517,0.9580746410682769
9.064238750881,15.793892904209502,0.610228167941279,0.15433976857826273,CatBoost_lags_seasonal,7,T2857,0.9570222553073046
31.507354110466945,40.044546816735036,2.098544333062717,0.5364860608344191,CatBoost_lags_seasonal,14,T2857,0.9570222553073046
140.46388794887363,164.45134492764228,1.1360010371344078,0.5232246006118221,CatBoost_lags_seasonal,7,T1465,0.974659853200543
259.6929348235509,302.61423229636677,2.083887386421456,0.9673499295008938,CatBoost_lags_seasonal,14,T1465,0.974659853200543
31.703838959597956,39.065686188269794,0.30442144463089504,0.1195814139407934,CatBoost_lags_seasonal,7,T2389,0.9861918935360825
28.41811055935003,36.23047420245872,0.272286910920593,0.1071882129651078,CatBoost_lags_seasonal,14,T2389,0.9861918935360825
336.7971417293572,343.1796547405934,2.1520818697694235,1.8112686117107344,CatBoost_lags_seasonal,7,T3335,0.9919339785710739
389.22595843763054,400.39682150246057,2.4808418507024124,2.093226675740686,CatBoost_lags_seasonal,14,T3335,0.9919339785710739
142.6869322596662,167.00069999993548,1.0443667970158832,0.6392253515567475,CatBoost_lags_seasonal,7,T3055,0.9880542996164016
129.9010482063582,152.8143155902495,0.951040358450488,0.5819456756992134,CatBoost_lags_seasonal,14,T3055,0.9880542996164016
18.29667410401034,19.91343994982306,1.4452074768931376,0.46354500291391687,CatBoost_lags_seasonal,7,T1524,0.9796490717378195
31.67162117547795,36.290416781905726,2.4767880189988705,0.802398383805585,CatBoost_lags_seasonal,14,T1524,0.9796490717378195
144.95739638577965,148.73804466024927,0.9636359828878205,0.7342239500931745,CatBoost_lags_seasonal,7,T2945,0.991341696008157
258.6706931780119,306.26192388977006,1.705622436138989,1.3101933592477997,CatBoost_lags_seasonal,14,T2945,0.991341696008157
16.16411354107681,17.341637128181,1.6627946844420993,0.4509100754664056,CatBoost_lags_seasonal,7,T756,0.9838351731020025
14.04653828704144,15.29252923465505,1.4441065061131697,0.3918387248985926,CatBoost_lags_seasonal,14,T756,0.9838351731020025
27.551293873873647,28.24176938887961,1.5841899613099903,0.5668044415400307,CatBoost_lags_seasonal,7,T1185,0.9905527575654054
45.21575973020856,49.73442975865357,2.5751505134629533,0.93021015855056,CatBoost_lags_seasonal,14,T1185,0.9905527575654054
107.46710393174986,118.83517516908893,1.1771212170536256,0.6340063822524714,CatBoost_lags_seasonal,7,T3047,0.9947165591557863
207.1182032323273,233.62694944295114,2.2495178405706397,1.2219019395307695,CatBoost_lags_seasonal,14,T3047,0.9947165591557863
254.8418913606781,332.71796561313937,1.8674245620375693,1.1517896114034274,CatBoost_lags_seasonal,7,T2600,0.9835247287046535
156.51853554512087,240.07263926781022,1.143805916289137,0.7074049806740872,CatBoost_lags_seasonal,14,T2600,0.9835247287046535
902.4721078585384,953.2170807881072,4.394872129318461,3.4964059425756773,CatBoost_lags_seasonal,7,T3428,0.9906734232872607
1329.0845760058778,1422.0716054026918,6.38770660918989,5.149210894461285,CatBoost_lags_seasonal,14,T3428,0.9906734232872607
193.1581261437181,327.3203386121667,1.2474877563220872,0.9123651204680244,CatBoost_lags_seasonal,7,T2870,0.9876559670165995
514.0826590993945,639.1802512458327,3.2912575224275216,2.4282234279429784,CatBoost_lags_seasonal,14,T2870,0.9876559670165995
17.830501776553838,20.845227363200586,1.2201106099946837,0.32028150065916133,CatBoost_lags_seasonal,7,T2585,0.9776145302707181
38.96328661653268,62.809587418746005,2.5600782767210895,0.6998804668843147,CatBoost_lags_seasonal,14,T2585,0.9776145302707181
262.55255078360693,310.62713263299037,1.6737783428837143,1.6637016435989453,CatBoost_lags_seasonal,7,T526,0.9858622222921394
442.6969339106402,502.9941670956747,2.8020469635286,2.80521219224556,CatBoost_lags_seasonal,14,T526,0.9858622222921394
59.369767330599124,69.8112191022011,1.3739328989130941,0.1783430323495282,CatBoost_lags_seasonal,7,T824,0.9707549564130614
77.4048005765368,89.00751755564953,1.7880918132282158,0.23251913345658676,CatBoost_lags_seasonal,14,T824,0.9707549564130614
13.893739771472903,15.298690545288952,1.167921905356346,0.8843382384116071,CatBoost_lags_seasonal,7,T256,0.7210170867356794
22.531756339737026,26.62501543993847,1.8805290382150432,1.4341490511226294,CatBoost_lags_seasonal,14,T256,0.7210170867356794
105.15883221557384,115.8228792816958,1.0820648843881864,0.9118283252485491,CatBoost_lags_seasonal,7,T2792,0.9954889068020571
72.48338756649666,89.11121295716453,0.7463362731194298,0.6285007592858376,CatBoost_lags_seasonal,14,T2792,0.9954889068020571
61.63907035840722,75.63232399955295,0.4497636192180768,0.2892394309522733,CatBoost_lags_seasonal,7,T160,0.9904826876104095
3465.676388041746,6391.058762423883,44.17269403172263,16.26257924581436,CatBoost_lags_seasonal,14,T160,0.9904826876104095
129.4120382713871,145.4337315425457,1.3998615520938305,0.6549449372770478,CatBoost_lags_seasonal,7,T463,0.9884453007906575
187.4754756837509,204.76043777017236,2.0327773354010903,0.948799781711087,CatBoost_lags_seasonal,14,T463,0.9884453007906575
79.30189201732226,102.7007002017426,0.5879068409954625,0.3354504221349373,CatBoost_lags_seasonal,7,T2334,0.9922422882343257
222.83918215176305,286.41864641113114,1.6357226242245604,0.9426193476529513,CatBoost_lags_seasonal,14,T2334,0.9922422882343257
93.58519868271625,113.5459176050395,0.5312408290389705,0.3404819160966277,CatBoost_lags_seasonal,7,T3147,0.981935387051658
97.14755807228019,127.74002455693412,0.5519704010191501,0.353442501401316,CatBoost_lags_seasonal,14,T3147,0.981935387051658
48.55759988534461,52.013296769643055,3.509669155249394,1.2987888000312153,CatBoost_lags_seasonal,7,T1541,0.9909768689799645
59.26750196087965,62.293656798335256,4.26278567870782,1.5852506700161482,CatBoost_lags_seasonal,14,T1541,0.9909768689799645
63.408581456635666,88.86212363411826,0.5761036408718292,0.27564469268904046,CatBoost_lags_seasonal,7,T1096,0.9855292737565634
92.13754200546138,113.87741647486524,0.834908027019882,0.40053292263899337,CatBoost_lags_seasonal,14,T1096,0.9855292737565634
9.404151297455362,16.435350230534723,0.7938821669787652,0.2259321562322584,CatBoost_lags_seasonal,7,T852,0.978501444665267
22.705639125866565,30.221155464774956,1.8702816950469225,0.5454967539417039,CatBoost_lags_seasonal,14,T852,0.978501444665267
28.43003658720649,30.78903676933747,0.9927849071052777,0.30949409257182553,CatBoost_lags_seasonal,7,T2676,0.9915102604450652
25.957542208428485,28.380480380895587,0.9060799889933943,0.28257810877414063,CatBoost_lags_seasonal,14,T2676,0.9915102604450652
16.20542467529221,18.541443691303275,1.2470368031037145,0.515553535759428,CatBoost_lags_seasonal,7,T3080,0.9820724245012051
32.76363698483052,37.76250196730704,2.495601909887973,1.042330530073761,CatBoost_lags_seasonal,14,T3080,0.9820724245012051
168.8447642823256,219.93110641789718,1.9507539822213489,0.8506859895167181,CatBoost_lags_seasonal,7,T1122,0.9928648332397148
604.7132845997172,804.0704513028212,7.310460264895421,3.046710515840757,CatBoost_lags_seasonal,14,T1122,0.9928648332397148
222.27608184873992,328.73711132803163,2.351429014016431,0.6533398033287918,CatBoost_lags_seasonal,7,T3457,0.9844462133649299
182.82735566609713,260.58205542786646,1.9218106517910534,0.5373875029671265,CatBoost_lags_seasonal,14,T3457,0.9844462133649299
197.6432523393435,266.13198937441365,2.2663276898970564,1.00749556009246,CatBoost_lags_seasonal,7,T1282,0.9932291110652949
387.72976441011934,471.8552586063832,4.386839201042295,1.9764702894495403,CatBoost_lags_seasonal,14,T1282,0.9932291110652949
34.503251240736645,35.96184311644051,1.9619542448531864,0.7692079700148445,CatBoost_lags_seasonal,7,T1177,0.976576459267932
56.821784812005035,62.26302175290004,3.1972941189273754,1.2667724975511485,CatBoost_lags_seasonal,14,T1177,0.976576459267932
29.461186651925477,48.99314372143485,0.36940585625451916,0.10113125091788384,CatBoost_lags_seasonal,7,T2884,0.9646829732926611
85.61112307667281,120.2845731245803,1.0642823922791105,0.2938768241591851,CatBoost_lags_seasonal,14,T2884,0.9646829732926611
194.33262823763678,228.00026456847417,1.8556425146541407,0.6767439915783977,CatBoost_lags_seasonal,7,T2450,0.9867018068660204
457.46745660877724,540.2314394490747,4.28285635196841,1.5930847815430451,CatBoost_lags_seasonal,14,T2450,0.9867018068660204
18.633811896930492,20.47263716642571,1.9991028688030166,0.3247516928043828,CatBoost_lags_calendar,7,T1321,0.9855413172672572
12.691695270736359,15.760302156984865,1.3610838968482735,0.22119196794124357,CatBoost_lags_calendar,14,T1321,0.9855413172672572
55.40866797506013,74.97174398187066,0.5887298264330754,0.21627127771372875,CatBoost_lags_calendar,7,T2316,0.9445708282737718
109.68687327546078,137.22435514009635,1.158762648551334,0.4281301301519333,CatBoost_lags_calendar,14,T2316,0.9445708282737718
217.00795388157297,220.31979169163458,1.4446013252277083,1.0553937611758752,CatBoost_lags_calendar,7,T2394,0.9861119375223296
417.0615692650855,466.07516685363214,2.7443469800325406,2.0283320051430036,CatBoost_lags_calendar,14,T2394,0.9861119375223296
14.326495478335184,17.205018695424393,0.965554047158564,0.610791373840294,CatBoost_lags_calendar,7,T2998,0.9567561936149641
18.62117179631241,21.09668247611337,1.2433556450089094,0.7938892746788814,CatBoost_lags_calendar,14,T2998,0.9567561936149641
29.021546065854377,31.227150114221647,1.6537394843025564,1.147554246315165,CatBoost_lags_calendar,7,T3564,0.9551428108336908
38.842966643328474,41.212386572488874,2.205555340485044,1.5359075360728083,CatBoost_lags_calendar,14,T3564,0.9551428108336908
111.54757622245286,124.17836032497904,0.9173587554334676,0.5884729526581669,CatBoost_lags_calendar,7,T1487,0.9914996760763503
167.1584415589388,194.425171214395,1.368019822128136,0.8818499244641255,CatBoost_lags_calendar,14,T1487,0.9914996760763503
82.93766917049496,93.94877916269047,1.5636441233135785,0.22653941232132824,CatBoost_lags_calendar,7,T1310,0.9870453035681932
68.5851691020283,78.07052931919162,1.2901139682132066,0.1873363943999017,CatBoost_lags_calendar,14,T1310,0.9870453035681932
82.49503587925521,113.6080986162375,0.48932862697742047,0.4557206790308269,CatBoost_lags_calendar,7,T681,0.9940521375701602
77.25523615301167,102.54051911850308,0.4590640980850264,0.42677487564061684,CatBoost_lags_calendar,14,T681,0.9940521375701602
45.528981270511004,53.59292444198869,0.5142387256354601,0.19409261609471787,CatBoost_lags_calendar,7,T2614,0.9913426358251989
104.0162392760385,142.74192174539323,1.1813387704413516,0.443427097071831,CatBoost_lags_calendar,14,T2614,0.9913426358251989
2114.8228467748672,2315.8894443764175,5.1134302017836895,44.12564073985989,CatBoost_lags_calendar,7,T2194,0.9664462666556688
2247.317566735761,2386.188247118068,5.433191121591592,46.89013442869941,CatBoost_lags_calendar,14,T2194,0.9664462666556688
225.47050254776332,232.87197234952305,1.9819906712260507,0.7531126721550319,CatBoost_lags_calendar,7,T1388,0.9916375250015166
320.4724923870343,351.3492271630366,2.791711885509506,1.0704366751595584,CatBoost_lags_calendar,14,T1388,0.9916375250015166
323.69139139743936,353.5769585782773,2.211351423087924,0.9009150791309228,CatBoost_lags_calendar,7,T1540,0.9901854328675375
414.6393769732246,452.1174417578613,2.8150292403569677,1.1540463448963514,CatBoost_lags_calendar,14,T1540,0.9901854328675375
40.13031770038937,44.03366863292593,0.28676669660732146,0.2903063216874239,CatBoost_lags_calendar,7,T3573,0.9909406137500104
93.84862966802095,113.20886678260453,0.6677896955252923,0.678909414018022,CatBoost_lags_calendar,14,T3573,0.9909406137500104
155.1723319874301,166.87283253637295,1.3331059527255862,0.6630964169810684,CatBoost_lags_calendar,7,T3295,0.9870327214863361
160.09825207679634,167.35200629214668,1.373448860950569,0.6841463033864515,CatBoost_lags_calendar,14,T3295,0.9870327214863361
23.394680019389916,29.784802416550445,2.2889245662562776,0.7546272388213315,CatBoost_lags_calendar,7,T2757,0.9296068130910846
39.386882109239025,44.79147008584033,3.8649070608400704,1.2704774789499962,CatBoost_lags_calendar,14,T2757,0.9296068130910846
66.23610353564871,89.98757214767626,1.7482576725344732,0.300891611857986,CatBoost_lags_calendar,7,T3139,0.9763289142465224
81.11112148059571,99.94398119639894,2.1338451198792803,0.3684645499832289,CatBoost_lags_calendar,14,T3139,0.9763289142465224
109.04975419711498,141.78375198375136,1.9867745202000513,0.43232865173605184,CatBoost_lags_calendar,7,T3604,0.9863441669952303
200.48982373222023,230.3378808967726,3.6551865178731844,0.7948435630975738,CatBoost_lags_calendar,14,T3604,0.9863441669952303
25.3909831728802,31.34378635581414,3.3015930818315455,0.8154617472374643,CatBoost_lags_calendar,7,T2255,0.9906814021884256
33.34114293847549,38.10782835867842,4.339441057656801,1.0707906224183905,CatBoost_lags_calendar,14,T2255,0.9906814021884256
64.80199782121417,92.57348666224087,0.39618122385999494,0.3381677996877723,CatBoost_lags_calendar,7,T3245,0.9897138712829331
149.86363418837132,184.3926422264703,0.9091149101010356,0.7820600773222455,CatBoost_lags_calendar,14,T3245,0.9897138712829331
213.6648900899116,220.31873487188037,2.7356951381152577,0.8120522752652679,CatBoost_lags_calendar,7,T2426,0.8404422151024947
300.01224633351546,320.20294605239474,3.8081541075087486,1.140223024662854,CatBoost_lags_calendar,14,T2426,0.8404422151024947
13.678876666522472,15.52077866107406,1.6940141677254095,0.2173287459090688,CatBoost_lags_calendar,7,T1317,0.9871853456755911
10.27683900083367,12.698520278799151,1.2705025561624386,0.1632774815074337,CatBoost_lags_calendar,14,T1317,0.9871853456755911
21.340077171612133,24.684378194283052,1.2697068755909118,0.7125405196771153,CatBoost_lags_calendar,7,T991,0.9412483512092515
17.914664514835344,20.41023314289255,1.059868892787881,0.5981667386012376,CatBoost_lags_calendar,14,T991,0.9412483512092515
118.20250623909747,137.95477541822854,0.7206837877668424,0.6217990018214715,CatBoost_lags_calendar,7,T3448,0.9918840919112695
169.9642049893173,196.75459034519028,1.0332129221613136,0.894089104963333,CatBoost_lags_calendar,14,T3448,0.9918840919112695
65.11717693712308,81.7481862747634,1.067324070129955,0.321250573691793,CatBoost_lags_calendar,7,T2682,0.9896869164309356
53.802537303810496,68.74825036419472,0.8778512171845807,0.2654306711056083,CatBoost_lags_calendar,14,T2682,0.9896869164309356
210.20094277172626,285.975097319031,1.7981805815530025,0.8427972783102647,CatBoost_lags_calendar,7,T1297,0.992225993260858
446.14408470147737,544.8911582466187,3.765915212343517,1.7888074875523614,CatBoost_lags_calendar,14,T1297,0.992225993260858
139.3455474510543,161.228960550323,1.0985023828380642,0.7134744643727248,CatBoost_lags_calendar,7,T1104,0.9872807888622561
